route_id,route_long_name,trip_headsign,shape_id,shape_pt_lat,shape_pt_lon
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044262,-114.050822
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044262,-114.050822
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.04422,-114.04985
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.04422,-114.04985
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044206,-114.049676
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044206,-114.049676
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044192,-114.049461
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044192,-114.049461
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044175,-114.04932
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044175,-114.04932
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044141,-114.049006
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044141,-114.049006
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044085,-114.048625
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044085,-114.048625
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044045,-114.048343
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.044045,-114.048343
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043996,-114.047936
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043996,-114.047936
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043976,-114.047706
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043976,-114.047706
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043961,-114.047478
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043961,-114.047478
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043944,-114.047067
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043944,-114.047067
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043938,-114.046826
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043938,-114.046826
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043927,-114.046503
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043927,-114.046503
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043903,-114.045646
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043903,-114.045646
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043866,-114.044451
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043866,-114.044451
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043862,-114.04409
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043862,-114.04409
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043849,-114.043717
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043849,-114.043717
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043841,-114.043666
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043841,-114.043666
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043832,-114.04362
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043832,-114.04362
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043722,-114.043109
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043722,-114.043109
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043655,-114.042828
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043655,-114.042828
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043533,-114.042322
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043533,-114.042322
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043488,-114.042119
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043488,-114.042119
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043329,-114.041469
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043329,-114.041469
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043189,-114.040881
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043189,-114.040881
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043045,-114.040277
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.043045,-114.040277
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042988,-114.040045
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042988,-114.040045
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042848,-114.039458
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042848,-114.039458
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042463,-114.037853
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042463,-114.037853
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042237,-114.036904
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042237,-114.036904
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042195,-114.036768
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.042195,-114.036768
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.041254,-114.034347
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.041254,-114.034347
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.041088,-114.033918
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.041088,-114.033918
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.04021,-114.03166
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.04021,-114.03166
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.039166,-114.028973
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.039166,-114.028973
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.038749,-114.027902
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.038749,-114.027902
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.038494,-114.027245
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.038494,-114.027245
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037822,-114.025516
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037822,-114.025516
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03769,-114.025175
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03769,-114.025175
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037673,-114.025133
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037673,-114.025133
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037507,-114.024705
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037507,-114.024705
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037037,-114.023493
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037037,-114.023493
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036919,-114.023198
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036919,-114.023198
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036731,-114.022785
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036731,-114.022785
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036431,-114.022138
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036431,-114.022138
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036452,-114.021824
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036452,-114.021824
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036491,-114.021679
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036491,-114.021679
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036656,-114.02129
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036656,-114.02129
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036662,-114.021273
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036662,-114.021273
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036886,-114.020591
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036886,-114.020591
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037102,-114.020052
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037102,-114.020052
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037279,-114.019414
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037279,-114.019414
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037365,-114.018827
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037365,-114.018827
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037399,-114.018372
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037399,-114.018372
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037439,-114.017394
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037439,-114.017394
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037429,-114.016667
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037429,-114.016667
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037353,-114.015496
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037353,-114.015496
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037216,-114.014456
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037216,-114.014456
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037056,-114.01285
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037056,-114.01285
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036908,-114.011709
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036908,-114.011709
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036811,-114.010826
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036811,-114.010826
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03665,-114.009541
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03665,-114.009541
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036473,-114.008722
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036473,-114.008722
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036164,-114.00778
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036164,-114.00778
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035883,-114.00688
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035883,-114.00688
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035589,-114.005763
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035589,-114.005763
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035475,-114.004546
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035475,-114.004546
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035502,-114.003482
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035502,-114.003482
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035618,-114.0026
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035618,-114.0026
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03573,-114.001966
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03573,-114.001966
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035899,-114.001373
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.035899,-114.001373
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036068,-114.000837
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036068,-114.000837
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036616,-113.999287
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.036616,-113.999287
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03696,-113.997648
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03696,-113.997648
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037059,-113.997191
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037059,-113.997191
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037187,-113.996119
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037187,-113.996119
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037368,-113.994622
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037368,-113.994622
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037444,-113.994003
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037444,-113.994003
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037498,-113.993565
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037498,-113.993565
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03759,-113.993223
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03759,-113.993223
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037754,-113.993052
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037754,-113.993052
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037755,-113.992976
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037755,-113.992976
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037761,-113.992032
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037761,-113.992032
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037762,-113.991152
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037762,-113.991152
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03776,-113.989989
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03776,-113.989989
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037763,-113.989401
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037763,-113.989401
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037765,-113.988328
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037765,-113.988328
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037779,-113.987907
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037779,-113.987907
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037771,-113.98669
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037771,-113.98669
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037772,-113.986646
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037772,-113.986646
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037771,-113.986633
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037771,-113.986633
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03777,-113.986562
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03777,-113.986562
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037762,-113.985788
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037762,-113.985788
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037761,-113.985639
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037761,-113.985639
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037765,-113.984435
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037765,-113.984435
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037762,-113.983609
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037762,-113.983609
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037773,-113.983173
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037773,-113.983173
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037775,-113.983063
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037775,-113.983063
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037776,-113.981692
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037776,-113.981692
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037773,-113.981544
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037773,-113.981544
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037769,-113.981346
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037769,-113.981346
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037772,-113.980807
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037772,-113.980807
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037776,-113.980731
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037776,-113.980731
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037778,-113.980676
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037778,-113.980676
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037781,-113.980559
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037781,-113.980559
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037786,-113.980455
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037786,-113.980455
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037794,-113.980347
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037794,-113.980347
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037803,-113.980281
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037803,-113.980281
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037814,-113.980222
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037814,-113.980222
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037831,-113.980178
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037831,-113.980178
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037852,-113.980154
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037852,-113.980154
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037849,-113.978681
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037849,-113.978681
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037846,-113.977209
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037846,-113.977209
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037842,-113.975737
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037842,-113.975737
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037838,-113.974326
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037838,-113.974326
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037836,-113.97359
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037836,-113.97359
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037835,-113.972864
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037835,-113.972864
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037832,-113.972155
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037832,-113.972155
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037831,-113.971431
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037831,-113.971431
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037831,-113.970013
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037831,-113.970013
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037831,-113.969239
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037831,-113.969239
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03783,-113.968595
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03783,-113.968595
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03783,-113.967881
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.03783,-113.967881
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037824,-113.967312
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037824,-113.967312
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037829,-113.965755
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037829,-113.965755
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037829,-113.96435
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037829,-113.96435
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037829,-113.963598
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037829,-113.963598
307-20727,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037829,-113.962842
307-20726,"MAX Purple City Centre/East Hills","MAX PURPLE CHESTERMERE",3070054,51.037829,-113.962842
